,conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
714,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSA,250,,1: Territory,Shan,1966,2: War,1,3: Internal (between government and internal opposition),1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,18.1
715,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSA,250,,1: Territory,Shan,1967,2: War,1,3: Internal (between government and internal opposition),1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,18.1
716,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSA,250,,1: Territory,Shan,1968,2: War,1,3: Internal (between government and internal opposition),1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,18.1
717,264,Myanmar (Burma),Government of Myanmar (Burma),144,,"SSA, SSNLO, SURA","250, 251, 252",,1: Territory,Shan,1969,2: War,1,3: Internal (between government and internal opposition),1959-11-22,1,1959-11-22,1,0,,,775,,,,775,3,18.1
718,264,Myanmar (Burma),Government of Myanmar (Burma),144,,"SSA, SSNLO, SURA","250, 251, 252",,1: Territory,Shan,1970,2: War,1,3: Internal (between government and internal opposition),1959-11-22,1,1959-11-22,1,1,1970-12-31,5.0,775,,,,775,3,18.1
719,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSA,250,,1: Territory,Shan,1972,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1972-12-31,5,0,,,775,,,,775,3,18.1
720,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSA,250,,1: Territory,Shan,1973,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1972-12-31,5,1,1973-12-31,5.0,775,,,,775,3,18.1
721,264,Myanmar (Burma),Government of Myanmar (Burma),144,,"SSRA, SURA","253, 252",,1: Territory,Shan,1976,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,18.1
722,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1: Territory,Shan,1977,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,18.1
723,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1: Territory,Shan,1978,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,18.1
724,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1: Territory,Shan,1979,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,18.1
725,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1: Territory,Shan,1980,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,18.1
726,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1: Territory,Shan,1981,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,18.1
727,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1: Territory,Shan,1982,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,18.1
728,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1: Territory,Shan,1983,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,18.1
729,264,Myanmar (Burma),Government of Myanmar (Burma),144,,TRC,254,,1: Territory,Shan,1984,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,18.1
730,264,Myanmar (Burma),Government of Myanmar (Burma),144,,MTA,255,,1: Territory,Shan,1985,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,18.1
731,264,Myanmar (Burma),Government of Myanmar (Burma),144,,MTA,255,,1: Territory,Shan,1986,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,18.1
732,264,Myanmar (Burma),Government of Myanmar (Burma),144,,MTA,255,,1: Territory,Shan,1987,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,0,,,775,,,,775,3,18.1
733,264,Myanmar (Burma),Government of Myanmar (Burma),144,,MTA,255,,1: Territory,Shan,1988,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1976-08-31,4,1,1988-12-31,5.0,775,,,,775,3,18.1
734,264,Myanmar (Burma),Government of Myanmar (Burma),144,,MTA,255,,1: Territory,Shan,1993,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1993-07-16,3,0,,,775,,,,775,3,18.1
735,264,Myanmar (Burma),Government of Myanmar (Burma),144,,MTA,255,,1: Territory,Shan,1994,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1993-07-16,3,0,,,775,,,,775,3,18.1
736,264,Myanmar (Burma),Government of Myanmar (Burma),144,,MTA,255,,1: Territory,Shan,1995,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1993-07-16,3,0,,,775,,,,775,3,18.1
737,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,1996,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1993-07-16,3,0,,,775,,,,775,3,18.1
738,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,1997,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1993-07-16,3,0,,,775,,,,775,3,18.1
739,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,1998,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1993-07-16,3,0,,,775,,,,775,3,18.1
740,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,1999,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1993-07-16,3,0,,,775,,,,775,3,18.1
741,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,2000,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1993-07-16,3,0,,,775,,,,775,3,18.1
742,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,2001,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1993-07-16,3,0,,,775,,,,775,3,18.1
743,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,2002,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,1993-07-16,3,1,2002-09-24,1.0,775,,,,775,3,18.1
744,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,2005,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,18.1
745,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,2006,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,18.1
746,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,2007,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,18.1
747,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,2008,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,18.1
748,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,2009,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,18.1
749,264,Myanmar (Burma),Government of Myanmar (Burma),144,,RCSS,256,,1: Territory,Shan,2010,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,2005-12-27,1,0,,,775,,,,775,3,18.1
750,264,Myanmar (Burma),Government of Myanmar (Burma),144,,"RCSS, SSPP","256, 1122",,1: Territory,Shan,2011,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,2005-12-27,1,1,2011-09-11,1.0,775,,,,775,3,18.1
751,264,Myanmar (Burma),Government of Myanmar (Burma),144,,"RCSS, SSPP","256, 1122",,1: Territory,Shan,2013,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,2013-02-22,1,1,2013-10-10,1.0,775,,,,775,3,18.1
752,264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSPP,1122,,1: Territory,Shan,2015,1: Minor Conflict,1,3: Internal (between government and internal opposition),1959-11-22,1,2015-10-18,1,1,2015-11-30,5.0,775,,,,775,3,18.1
753,265,DR Congo (Zaire),Government of DR Congo (Zaire),89,,State of Katanga,406,,1: Territory,Katanga,1961,1: Minor Conflict,0,3: Internal (between government and internal opposition),1961-10-27,1,1961-11-12,3,0,,,490,,,,490,4,18.1
754,265,DR Congo (Zaire),Government of DR Congo (Zaire),89,,State of Katanga,406,,1: Territory,Katanga,1962,1: Minor Conflict,0,3: Internal (between government and internal opposition),1961-10-27,1,1961-11-12,3,1,1962-12-28,1.0,490,,,,490,4,18.1
755,265,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Kata Katanga,3967,,1: Territory,Katanga,2013,1: Minor Conflict,0,3: Internal (between government and internal opposition),1961-10-27,1,2013-03-18,1,0,,,490,,,,490,4,18.1
756,265,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Kata Katanga,3967,,1: Territory,Katanga,2014,1: Minor Conflict,0,3: Internal (between government and internal opposition),1961-10-27,1,2013-03-18,1,1,2014-11-05,1.0,490,,,,490,4,18.1
757,266,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Independent Mining State of South Kasai,407,,1: Territory,South Kasai,1960,1: Minor Conflict,0,3: Internal (between government and internal opposition),1960-08-31,2,1960-08-31,2,0,,,490,,,,490,4,18.1
758,266,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Independent Mining State of South Kasai,407,,1: Territory,South Kasai,1961,1: Minor Conflict,0,3: Internal (between government and internal opposition),1960-08-31,2,1960-08-31,2,0,,,490,,,,490,4,18.1
759,266,DR Congo (Zaire),Government of DR Congo (Zaire),89,,Independent Mining State of South Kasai,407,,1: Territory,South Kasai,1962,1: Minor Conflict,0,3: Internal (between government and internal opposition),1960-08-31,2,1960-08-31,2,1,1962-12-31,5.0,490,,,,490,4,18.1
760,267,Ethiopia,Government of Ethiopia,97,,Military faction (forces of Mengistu Neway),408,,2: Government,,1960,1: Minor Conflict,0,3: Internal (between government and internal opposition),1960-12-17,2,1960-12-17,2,1,1960-12-17,2.0,530,,,,530,4,18.1
761,267,Ethiopia,Government of Ethiopia,97,,"EPRP, TPLF","409, 410",,2: Government,,1976,2: War,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
762,267,Ethiopia,Government of Ethiopia,97,,"EDU, EPRP","411, 409",,2: Government,,1977,1: Minor Conflict,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
763,267,Ethiopia,Government of Ethiopia,97,,"EDU, TPLF","411, 410",,2: Government,,1978,1: Minor Conflict,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
764,267,Ethiopia,Government of Ethiopia,97,,TPLF,410,,2: Government,,1979,1: Minor Conflict,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
765,267,Ethiopia,Government of Ethiopia,97,,TPLF,410,,2: Government,,1980,2: War,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
766,267,Ethiopia,Government of Ethiopia,97,,TPLF,410,,2: Government,,1981,2: War,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
767,267,Ethiopia,Government of Ethiopia,97,,TPLF,410,,2: Government,,1982,2: War,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
768,267,Ethiopia,Government of Ethiopia,97,,"EPDM, TPLF","412, 410",,2: Government,,1983,2: War,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
769,267,Ethiopia,Government of Ethiopia,97,,"EPDM, EPRP, TPLF","412, 409, 410",,2: Government,,1984,2: War,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
770,267,Ethiopia,Government of Ethiopia,97,,"EPDM, EPRP, TPLF","412, 409, 410",,2: Government,,1985,2: War,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
771,267,Ethiopia,Government of Ethiopia,97,,"EPRP, TPLF","409, 410",,2: Government,,1986,1: Minor Conflict,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
772,267,Ethiopia,Government of Ethiopia,97,,"EPRP, TPLF","409, 410",,2: Government,,1987,2: War,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
773,267,Ethiopia,Government of Ethiopia,97,,TPLF,410,,2: Government,,1988,2: War,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
774,267,Ethiopia,Government of Ethiopia,97,,"EPRDF, Military faction (forces of Amsha Desta and Merid Negusie)","414, 413",,2: Government,,1989,2: War,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
775,267,Ethiopia,Government of Ethiopia,97,,EPRDF,414,,2: Government,,1990,2: War,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,0,,,530,,,,530,4,18.1
776,267,Ethiopia,Government of Ethiopia,97,,"EPRDF, Military faction (Harar garrison)","414, 1215",,2: Government,,1991,2: War,1,3: Internal (between government and internal opposition),1960-12-17,2,1976-06-02,2,1,1991-06-02,1.0,530,,,,530,4,18.1
777,268,"Ethiopia, Somalia",Government of Ethiopia,97,,Government of Somalia,95,,1: Territory,Ogaden,1964,1: Minor Conflict,0,2: Interstate (between two countries' governments),1964-02-10,2,1964-02-13,2,1,1964-03-30,1.0,530,,520,,"520, 530",4,18.1
778,268,"Ethiopia, Somalia",Government of Ethiopia,97,"Government of Cuba, Government of South Yemen",Government of Somalia,95,,1: Territory,Ogaden,1977,2: War,1,2: Interstate (between two countries' governments),1964-02-10,2,1977-07-13,1,0,,,530,"40, 680",520,,"520, 530",4,18.1
779,268,"Ethiopia, Somalia",Government of Ethiopia,97,"Government of Cuba, Government of South Yemen",Government of Somalia,95,,1: Territory,Ogaden,1978,2: War,1,2: Interstate (between two countries' governments),1964-02-10,2,1977-07-13,1,1,1978-03-23,1.0,530,"40, 680",520,,"520, 530",4,18.1
780,268,"Ethiopia, Somalia",Government of Ethiopia,97,Government of Cuba,Government of Somalia,95,,1: Territory,Ogaden,1980,1: Minor Conflict,1,2: Interstate (between two countries' governments),1964-02-10,2,1980-05-31,3,1,1980-12-03,1.0,530,40,520,,"520, 530",4,18.1
781,269,Nepal,Government of Nepal,146,,NC,257,,2: Government,,1960,1: Minor Conflict,0,3: Internal (between government and internal opposition),1960-02-29,4,1960-02-29,4,0,,,790,,,,790,3,18.1
782,269,Nepal,Government of Nepal,146,,NC,257,,2: Government,,1961,1: Minor Conflict,0,3: Internal (between government and internal opposition),1960-02-29,4,1960-02-29,4,0,,,790,,,,790,3,18.1
783,269,Nepal,Government of Nepal,146,,NC,257,,2: Government,,1962,1: Minor Conflict,0,3: Internal (between government and internal opposition),1960-02-29,4,1960-02-29,4,1,1962-12-31,5.0,790,,,,790,3,18.1
784,269,Nepal,Government of Nepal,146,,CPN-M,258,,2: Government,,1996,1: Minor Conflict,0,3: Internal (between government and internal opposition),1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,18.1
785,269,Nepal,Government of Nepal,146,,CPN-M,258,,2: Government,,1997,1: Minor Conflict,0,3: Internal (between government and internal opposition),1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,18.1
786,269,Nepal,Government of Nepal,146,,CPN-M,258,,2: Government,,1998,1: Minor Conflict,0,3: Internal (between government and internal opposition),1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,18.1
787,269,Nepal,Government of Nepal,146,,CPN-M,258,,2: Government,,1999,1: Minor Conflict,0,3: Internal (between government and internal opposition),1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,18.1
788,269,Nepal,Government of Nepal,146,,CPN-M,258,,2: Government,,2000,1: Minor Conflict,0,3: Internal (between government and internal opposition),1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,18.1
789,269,Nepal,Government of Nepal,146,,CPN-M,258,,2: Government,,2001,1: Minor Conflict,1,3: Internal (between government and internal opposition),1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,18.1
790,269,Nepal,Government of Nepal,146,,CPN-M,258,,2: Government,,2002,2: War,1,3: Internal (between government and internal opposition),1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,18.1
791,269,Nepal,Government of Nepal,146,,CPN-M,258,,2: Government,,2003,2: War,1,3: Internal (between government and internal opposition),1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,18.1
792,269,Nepal,Government of Nepal,146,,CPN-M,258,,2: Government,,2004,2: War,1,3: Internal (between government and internal opposition),1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,18.1
793,269,Nepal,Government of Nepal,146,,CPN-M,258,,2: Government,,2005,2: War,1,3: Internal (between government and internal opposition),1960-02-29,4,1996-08-23,1,0,,,790,,,,790,3,18.1
794,269,Nepal,Government of Nepal,146,,CPN-M,258,,2: Government,,2006,1: Minor Conflict,1,3: Internal (between government and internal opposition),1960-02-29,4,1996-08-23,1,1,2006-09-21,1.0,790,,,,790,3,18.1
795,270,France,Government of France,33,,OAS,259,,2: Government,,1961,2: War,1,3: Internal (between government and internal opposition),1961-04-22,1,1961-04-22,1,0,,,220,,,,220,1,18.1
796,270,France,Government of France,33,,OAS,259,,2: Government,,1962,2: War,1,3: Internal (between government and internal opposition),1961-04-22,1,1961-04-22,1,1,1962-06-30,5.0,220,,,,220,1,18.1
797,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1961,2: War,1,3: Internal (between government and internal opposition),1945-08-30,3,1961-12-31,3,0,,,645,,,,645,2,18.1
798,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1962,2: War,1,3: Internal (between government and internal opposition),1945-08-30,3,1961-12-31,3,0,,,645,,,,645,2,18.1
799,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1963,2: War,1,3: Internal (between government and internal opposition),1945-08-30,3,1961-12-31,3,0,,,645,,,,645,2,18.1
800,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1964,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1961-12-31,3,0,,,645,,,,645,2,18.1
801,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1965,2: War,1,3: Internal (between government and internal opposition),1945-08-30,3,1961-12-31,3,0,,,645,,,,645,2,18.1
802,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1966,2: War,1,3: Internal (between government and internal opposition),1945-08-30,3,1961-12-31,3,0,,,645,,,,645,2,18.1
803,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1967,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1961-12-31,3,0,,,645,,,,645,2,18.1
804,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1968,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1961-12-31,3,0,,,645,,,,645,2,18.1
805,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1969,2: War,1,3: Internal (between government and internal opposition),1945-08-30,3,1961-12-31,3,0,,,645,,,,645,2,18.1
806,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1970,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1961-12-31,3,1,1970-03-11,1.0,645,,,,645,2,18.1
807,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1973,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
808,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1974,2: War,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
809,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1975,2: War,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
810,271,Iraq,Government of Iraq,116,,PUK,261,,1: Territory,Kurdistan,1976,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
811,271,Iraq,Government of Iraq,116,,"KDP-QM, PUK","262, 261",,1: Territory,Kurdistan,1977,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
812,271,Iraq,Government of Iraq,116,,"KDP-QM, PUK","262, 261",,1: Territory,Kurdistan,1978,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
813,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1979,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
814,271,Iraq,Government of Iraq,116,,"KDP, PUK","260, 261",,1: Territory,Kurdistan,1980,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
815,271,Iraq,Government of Iraq,116,,"KDP, PUK","260, 261",,1: Territory,Kurdistan,1981,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
816,271,Iraq,Government of Iraq,116,,"KDP, PUK","260, 261",,1: Territory,Kurdistan,1982,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
817,271,Iraq,Government of Iraq,116,,"KDP, PUK","260, 261",,1: Territory,Kurdistan,1983,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
818,271,Iraq,Government of Iraq,116,,KDP,260,,1: Territory,Kurdistan,1984,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
819,271,Iraq,Government of Iraq,116,,PUK,261,,1: Territory,Kurdistan,1985,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
820,271,Iraq,Government of Iraq,116,,"KDP, PUK","260, 261",,1: Territory,Kurdistan,1986,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
821,271,Iraq,Government of Iraq,116,,"KDP, PUK","260, 261",,1: Territory,Kurdistan,1987,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
822,271,Iraq,Government of Iraq,116,,"KDP, PUK","260, 261",,1: Territory,Kurdistan,1988,2: War,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
823,271,Iraq,Government of Iraq,116,,"KDP, PUK","260, 261",,1: Territory,Kurdistan,1989,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
824,271,Iraq,Government of Iraq,116,,"KDP, PUK","260, 261",,1: Territory,Kurdistan,1990,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
825,271,Iraq,Government of Iraq,116,,"KDP, PUK","260, 261",,1: Territory,Kurdistan,1991,2: War,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,0,,,645,,,,645,2,18.1
826,271,Iraq,Government of Iraq,116,,PUK,261,,1: Territory,Kurdistan,1992,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1973-07-31,3,1,1992-03-13,1.0,645,,,,645,2,18.1
827,271,Iraq,Government of Iraq,116,,PUK,261,,1: Territory,Kurdistan,1995,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1995-03-14,1,0,,,645,,,,645,2,18.1
828,271,Iraq,Government of Iraq,116,,PUK,261,,1: Territory,Kurdistan,1996,1: Minor Conflict,1,3: Internal (between government and internal opposition),1945-08-30,3,1995-03-14,1,1,1996-09-30,1.0,645,,,,645,2,18.1
829,272,"France, Tunisia",Government of France,33,,Government of Tunisia,110,,1: Territory,Bizerte,1961,2: War,1,2: Interstate (between two countries' governments),1961-07-20,1,1961-07-20,1,1,1961-07-22,1.0,220,,616,,"220, 616","1, 4",18.1
830,273,Brunei,Government of United Kingdom,28,,North Kalimantan Liberation Army,263,,1: Territory,North Borneo,1962,1: Minor Conflict,0,1: Extrasystemic (government and external non-state actor),1962-12-08,1,1962-12-08,1,1,1962-12-31,2.0,200,,,,835,3,18.1
831,274,"China, India",Government of China,135,,Government of India,141,,1: Territory,"Aksai Chin, Arunachal Pradesh",1962,2: War,1,2: Interstate (between two countries' governments),1959-08-31,3,1962-11-21,5,1,1962-11-21,1.0,710,,750,,"710, 750",3,18.1
832,274,"China, India",Government of China,135,,Government of India,141,,1: Territory,"Aksai Chin, Arunachal Pradesh",1967,1: Minor Conflict,1,2: Interstate (between two countries' governments),1959-08-31,3,1967-01-31,3,1,1967-12-31,5.0,710,,750,,"710, 750",3,18.1
833,275,Ethiopia,Government of Ethiopia,97,,ELF,415,,1: Territory,Eritrea,1964,1: Minor Conflict,0,3: Internal (between government and internal opposition),1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,18.1
834,275,Ethiopia,Government of Ethiopia,97,,ELF,415,,1: Territory,Eritrea,1965,1: Minor Conflict,0,3: Internal (between government and internal opposition),1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,18.1
835,275,Ethiopia,Government of Ethiopia,97,,ELF,415,,1: Territory,Eritrea,1966,1: Minor Conflict,0,3: Internal (between government and internal opposition),1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,18.1
836,275,Ethiopia,Government of Ethiopia,97,,ELF,415,,1: Territory,Eritrea,1967,1: Minor Conflict,0,3: Internal (between government and internal opposition),1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,18.1
837,275,Ethiopia,Government of Ethiopia,97,,ELF,415,,1: Territory,Eritrea,1968,1: Minor Conflict,0,3: Internal (between government and internal opposition),1961-09-30,3,1964-03-15,1,0,,,530,,,,530,4,18.1
